2017-11-26 16:58:30.135592|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, :::9987
2017-11-29 14:59:26.724396|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:1929652695, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'SnoIsse'(id:11)
2017-11-29 14:59:30.551674|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:685319600, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'Mamie'(id:12)
2017-11-29 15:00:04.831814|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-1160144373, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'QueenMs'(id:13)
2017-11-29 15:00:10.905654|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:1141655189, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'Drogué'(id:14)
2017-11-29 15:00:23.402799|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:403127093, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'Dégage !'(id:16)
2017-11-29 15:01:09.232509|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-2060497564, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'Dégage !'(id:16)
2017-11-29 15:03:16.283780|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:1628540377, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'Psychologue'(id:19)
2017-11-29 15:11:23.516860|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-309844191, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'Enzooo'(id:17)
2017-11-29 15:11:48.890333|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:169051531) was added by 'loulediable'(id:2) to channel '★】 Discussion détente 1 【★'(id:3)
2017-11-29 15:12:17.483561|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:169051531) was added by 'loulediable'(id:2) to channel '★】 Discussion détente 2 【★'(id:31)
2017-11-29 15:12:21.130577|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:169051531) was added by 'loulediable'(id:2) to channel '❤ Channel en tête à tête 3 ❤'(id:34)
2017-11-29 15:13:10.366760|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:169051531) was added by 'loulediable'(id:2) to channel '❤ Channel en tête à tête 2 ❤'(id:33)
2017-11-29 15:13:17.631528|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-274153316) was added by 'loulediable'(id:2) to channel '❤ Channel en tête à tête 2 ❤'(id:33)
2017-11-29 15:13:22.594594|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-274153316) was added by 'loulediable'(id:2) to channel '❤ Channel en tête à tête 1 ❤'(id:4)
2017-11-29 15:13:25.271562|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-274153316) was added by 'loulediable'(id:2) to channel '❤ Channel en tête à tête 3 ❤'(id:34)
2017-11-29 15:13:31.009966|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:169051531) was added by 'loulediable'(id:2) to channel '★】 Discussion détente 3 【★'(id:32)
2017-11-29 15:14:01.563979|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-674167645) was added by 'loulediable'(id:2) to channel 'Buroux Drizox'(id:9)
2017-11-29 15:14:05.071549|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-674167645) was added by 'loulediable'(id:2) to channel 'Buroux ShiniOz'(id:10)
2017-11-29 15:14:18.046111|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:1176607510) was added by 'loulediable'(id:2) to channel 'Buroux Loulediable et marine'(id:13)
2017-11-29 15:17:38.569719|INFO    |VirtualServer |1  |permission 'i_channel_join_power'(id:136) with values (value:100, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 15:17:40.422530|INFO    |VirtualServer |1  |permission 'i_channel_subscribe_power'(id:138) with values (value:100, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 15:17:44.333722|INFO    |VirtualServer |1  |permission 'i_channel_description_view_power'(id:140) with values (value:100, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 15:18:53.879192|INFO    |VirtualServer |1  |permission 'i_group_modify_power'(id:161) with values (value:100) was added by 'loulediable'(id:2) to channelgroup 'Créateur du channel'(id:5)
2017-11-29 15:18:54.366974|INFO    |VirtualServer |1  |permission 'i_group_modify_power'(id:161) was deleted by 'loulediable'(id:2) from channelgroup 'Créateur du channel'(id:5)
2017-11-29 15:19:12.856022|INFO    |VirtualServer |1  |permission 'i_group_show_name_in_tree'(id:149) was deleted by 'loulediable'(id:2) from servergroup 'All-Perm's'(id:6)
2017-11-29 15:19:32.948551|INFO    |VirtualServer |1  |permission 'i_group_show_name_in_tree'(id:149) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:21:50.589123|INFO    |VirtualServer |1  |permission 'b_channel_join_semi_permanent'(id:132) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:21:51.241389|INFO    |VirtualServer |1  |permission 'b_channel_join_permanent'(id:131) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:21:52.127802|INFO    |VirtualServer |1  |permission 'b_channel_join_temporary'(id:133) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:21:54.188664|INFO    |VirtualServer |1  |permission 'b_channel_join_ignore_password'(id:134) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:22:06.415987|INFO    |VirtualServer |1  |permission 'i_channel_subscribe_power'(id:138) with values (value:10, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:22:09.461021|INFO    |VirtualServer |1  |permission 'i_channel_join_power'(id:136) with values (value:10, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:22:11.607766|INFO    |VirtualServer |1  |permission 'i_channel_description_view_power'(id:140) with values (value:10, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:22:12.441303|INFO    |VirtualServer |1  |permission 'b_channel_join_ignore_maxclients'(id:135) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:22:36.294428|INFO    |VirtualServer |1  |permission 'i_client_max_avatar_filesize'(id:175) with values (value:-1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:22:45.898363|INFO    |VirtualServer |1  |permission 'b_client_ignore_bans'(id:180) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:22:51.670819|INFO    |VirtualServer |1  |permission 'b_client_ignore_antiflood'(id:181) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:22:55.694192|INFO    |VirtualServer |1  |permission 'b_client_is_sticky'(id:187) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:22:56.359320|INFO    |VirtualServer |1  |permission 'b_client_ignore_sticky'(id:188) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:23:14.003959|INFO    |VirtualServer |1  |permission 'i_client_max_clones_uid'(id:173) with values (value:0, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:23:19.599547|INFO    |VirtualServer |1  |permission 'b_client_skip_channelgroup_permissions'(id:178) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:23:23.407881|INFO    |VirtualServer |1  |permission 'b_client_is_priority_speaker'(id:177) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:23:25.469768|INFO    |VirtualServer |1  |permission 'b_client_is_priority_speaker'(id:177) was deleted by 'loulediable'(id:2) from servergroup '♪'(id:18)
2017-11-29 15:23:33.502975|INFO    |VirtualServer |1  |permission 'i_client_needed_kick_from_server_power'(id:197) with values (value:100, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:23:35.300829|INFO    |VirtualServer |1  |permission 'i_client_needed_kick_from_channel_power'(id:199) with values (value:100, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:23:37.559718|INFO    |VirtualServer |1  |permission 'i_client_needed_ban_power'(id:201) with values (value:100, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:23:44.252000|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:60, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:24:00.433858|INFO    |VirtualServer |1  |permission 'i_client_private_textmessage_power'(id:214) with values (value:10, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:24:01.995624|INFO    |VirtualServer |1  |permission 'b_client_server_textmessage_send'(id:216) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:24:02.099323|INFO    |VirtualServer |1  |permission 'b_client_server_textmessage_send'(id:216) with values (value:0, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:24:04.574524|INFO    |VirtualServer |1  |permission 'b_client_channel_textmessage_send'(id:217) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:24:04.670131|INFO    |VirtualServer |1  |permission 'b_client_channel_textmessage_send'(id:217) with values (value:0, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:24:05.322576|INFO    |VirtualServer |1  |permission 'b_client_server_textmessage_send'(id:216) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:24:05.701353|INFO    |VirtualServer |1  |permission 'b_client_channel_textmessage_send'(id:217) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:24:06.361880|INFO    |VirtualServer |1  |permission 'b_client_offline_textmessage_send'(id:218) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:24:06.449146|INFO    |VirtualServer |1  |permission 'b_client_offline_textmessage_send'(id:218) with values (value:0, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:24:07.091030|INFO    |VirtualServer |1  |permission 'b_client_offline_textmessage_send'(id:218) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:24:18.212475|INFO    |VirtualServer |1  |permission 'i_client_talk_power'(id:219) with values (value:100, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:24:27.490257|INFO    |VirtualServer |1  |permission 'i_client_needed_poke_power'(id:222) with values (value:100, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 15:24:34.233341|INFO    |VirtualServer |1  |permission 'i_client_needed_whisper_power'(id:225) with values (value:100, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
2017-11-29 16:57:05.722331|INFO    |PktHandler    |1  |Cleaning up connection because of 10 resends of COMMAND packet
2017-11-29 16:57:05.722619|INFO    |PktHandler    |1  |Dropping client 4 because of resend timeout
2017-11-29 17:11:46.460549|INFO    |VirtualServer |1  |permission 'i_client_needed_private_textmessage_power'(id:215) was deleted by 'loulediable'(id:2) from servergroup 'Admin Server Query'(id:2)
2017-11-29 17:11:49.005716|INFO    |VirtualServer |1  |permission 'i_client_needed_poke_power'(id:222) was deleted by 'loulediable'(id:2) from servergroup 'Admin Server Query'(id:2)
2017-11-29 17:12:21.509115|INFO    |VirtualServer |1  |permission 'i_client_private_textmessage_power'(id:214) with values (value:100, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 17:12:28.639595|INFO    |VirtualServer |1  |permission 'i_client_talk_power'(id:219) with values (value:100, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 17:12:36.875790|INFO    |VirtualServer |1  |permission 'i_client_poke_power'(id:221) with values (value:100, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 17:23:33.428192|INFO    |VirtualServer |1  |permission 'i_channel_needed_subscribe_power'(id:139) with values (value:0) was added by 'loulediable'(id:2) to channel 'Buroux ShiniOz'(id:10)
2017-11-29 17:23:43.341578|INFO    |VirtualServer |1  |permission 'i_channel_needed_subscribe_power'(id:139) with values (value:0) was added by 'loulediable'(id:2) to channel 'Buroux Drizox'(id:9)
2017-11-29 17:23:43.342778|INFO    |VirtualServer |1  |permission 'i_channel_needed_description_view_power'(id:141) with values (value:0) was added by 'loulediable'(id:2) to channel 'Buroux Drizox'(id:9)
2017-11-29 17:23:49.156638|INFO    |VirtualServer |1  |permission 'i_channel_needed_description_view_power'(id:141) with values (value:0) was added by 'loulediable'(id:2) to channel 'Buroux ShiniOz'(id:10)
2017-11-29 17:25:26.442501|INFO    |VirtualServer |1  |client (id:15) was added to servergroup 'Roux'(id:9) by client 'Louis'(id:2)
2017-11-29 17:52:42.131051|INFO    |PktHandler    |1  |Dropping client 2 because of ping timeout 19 0 0
2017-11-29 18:08:27.721582|INFO    |VirtualServer |1  |permission 'i_client_talk_power'(id:219) with values (value:100, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Admin Server Query'(id:2)
2017-11-29 18:26:44.109075|INFO    |VirtualServer |1  |servergroup 'Test'(id:25) was added by 'Louis'(id:2)
2017-11-29 18:26:59.037755|INFO    |VirtualServer |1  |permission 'i_channel_subscribe_power'(id:138) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Test'(id:25)
2017-11-29 18:27:04.689971|INFO    |VirtualServer |1  |client (id:16) was added to servergroup 'Test'(id:25) by client 'Louis'(id:2)
2017-11-29 18:27:18.317407|INFO    |VirtualServer |1  |permission 'b_client_is_sticky'(id:187) with values (value:1, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Test'(id:25)
2017-11-29 18:27:20.959313|INFO    |VirtualServer |1  |permission 'b_client_ignore_sticky'(id:188) with values (value:1, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Test'(id:25)
2017-11-29 18:27:31.928776|INFO    |VirtualServer |1  |permission 'b_client_ignore_sticky'(id:188) was deleted by 'Louis'(id:2) from servergroup 'Test'(id:25)
2017-11-29 18:27:32.897527|INFO    |VirtualServer |1  |permission 'b_client_is_sticky'(id:187) was deleted by 'Louis'(id:2) from servergroup 'Test'(id:25)
2017-11-29 18:28:36.080191|INFO    |VirtualServer |1  |client (id:16) was added to servergroup 'Roux'(id:9) by client 'Louis'(id:2)
2017-11-29 18:29:03.394071|INFO    |VirtualServer |1  |client (id:16) was removed from servergroup 'Roux'(id:9) by client 'RouxLibre'(id:16)
2017-11-29 18:31:04.822897|INFO    |VirtualServer |1  |servergroup 'All-Perm's'(id:6) was deleted by 'Louis'(id:2)
2017-11-29 18:31:13.231260|INFO    |VirtualServer |1  |servergroup 'All perm's'(id:26) was added by 'Louis'(id:2)
2017-11-29 18:31:19.143623|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:101, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'All perm's'(id:26)
2017-11-29 18:32:38.131295|INFO    |VirtualServer |1  |permission 'b_virtualserver_token_add'(id:37) with values (value:1, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'All perm's'(id:26)
2017-11-29 18:32:40.468345|INFO    |VirtualServer |1  |permission 'b_virtualserver_token_use'(id:38) with values (value:1, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'All perm's'(id:26)
2017-11-29 18:32:45.852101|INFO    |VirtualServer |1  |permission 'b_virtualserver_token_delete'(id:39) with values (value:1, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'All perm's'(id:26)
2017-11-29 18:32:50.897450|INFO    |VirtualServer |1  |permission 'b_virtualserver_join_ignore_password'(id:42) with values (value:1, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'All perm's'(id:26)
2017-11-29 18:32:57.466233|INFO    |VirtualServer |1  |permission 'b_virtualserver_token_list'(id:36) with values (value:1, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'All perm's'(id:26)
2017-11-29 18:33:01.672159|INFO    |VirtualServer |1  |permission 'b_virtualserver_client_dbsearch'(id:30) with values (value:1, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'All perm's'(id:26)
2017-11-29 18:33:02.651662|INFO    |VirtualServer |1  |permission 'b_virtualserver_client_dblist'(id:29) with values (value:1, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'All perm's'(id:26)
2017-11-29 18:33:05.845289|INFO    |VirtualServer |1  |permission 'b_virtualserver_connectioninfo_view'(id:24) with values (value:1, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'All perm's'(id:26)
2017-11-29 18:33:28.641216|INFO    |VirtualServer |1  |permission 'b_channel_info_view'(id:81) with values (value:1, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'All perm's'(id:26)
2017-11-29 18:34:05.494352|INFO    |VirtualServer |1  |client (id:16) was added to servergroup 'QueenMs'(id:13) by client 'Louis'(id:2)
2017-11-29 18:34:24.157416|INFO    |VirtualServer |1  |client (id:16) was removed from servergroup 'QueenMs'(id:13) by client 'Louis'(id:2)
2017-11-30 19:15:21.722482|INFO    |PktHandler    |1  |Dropping client 8 because of ping timeout 19 0 0
2017-12-01 13:39:34.331160|INFO    |PktHandler    |1  |Dropping client 4 because of ping timeout 19 0 0
2017-12-01 18:39:07.484916|INFO    |VirtualServer |1  |permission 'i_client_talk_power'(id:219) with values (value:500, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup '♪'(id:18)
2017-12-02 18:15:41.977762|INFO    |PktHandler    |1  |Dropping client 5 because of ping timeout 19 0 0
2017-12-02 18:17:18.139859|INFO    |PktHandler    |1  |Dropping client 6 because of ping timeout 19 0 0
2017-12-03 16:56:52.298818|INFO    |VirtualServer |1  |client (id:17) was added to servergroup 'Roux'(id:9) by client 'Louis'(id:2)
2017-12-03 16:56:58.479056|INFO    |VirtualServer |1  |client (id:17) was added to servergroup '--- Grade Fort Le Roux ---'(id:20) by client 'Louis'(id:2)
2017-12-03 16:57:09.144289|INFO    |VirtualServer |1  |client (id:11) was added to servergroup '--- Grade Fort Le Roux ---'(id:20) by client 'Louis'(id:2)
2017-12-03 17:01:16.552970|INFO    |PktHandler    |1  |Dropping client 6 because of ping timeout 19 0 0
2017-12-03 17:40:42.581751|INFO    |VirtualServer |1  |client (id:18) was added to servergroup 'Drogué'(id:14) by client 'Louis'(id:2)
2017-12-03 17:41:42.735990|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-274153316) was added by 'Louis'(id:2) to channel '❤ Channel entre couille ❤'(id:42)
2017-12-03 17:42:39.944293|INFO    |VirtualServer |1  |servergroup 'Drogué'(id:14) was copied by 'Louis'(id:2) to 'Men of MaRiJuAnA'(id:27)
2017-12-03 17:42:54.298840|INFO    |VirtualServer |1  |client (id:18) was added to servergroup 'Men of MaRiJuAnA'(id:27) by client 'Louis'(id:2)
2017-12-03 17:42:54.931049|INFO    |VirtualServer |1  |client (id:18) was removed from servergroup 'Drogué'(id:14) by client 'Louis'(id:2)
2017-12-03 18:29:38.149160|INFO    |VirtualServer |1  |client (id:19) was added to servergroup 'N'amour'(id:10) by client 'Louis'(id:2)
2017-12-03 18:29:41.987182|INFO    |VirtualServer |1  |client (id:19) was added to servergroup '--- Grade Fort Le Roux ---'(id:20) by client 'Louis'(id:2)
2017-12-03 18:59:55.900042|INFO    |VirtualServer |1  |permission 'i_client_move_power'(id:202) with values (value:100, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'N'amour'(id:10)
2017-12-03 18:59:58.561352|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:100, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'N'amour'(id:10)
2017-12-05 16:53:06.277436|INFO    |PktHandler    |1  |Dropping client 3 because of ping timeout 19 0 0
2017-12-05 17:15:49.393022|INFO    |PktHandler    |1  |Dropping client 4 because of ping timeout 19 0 0
2017-12-05 23:26:04.889406|INFO    |PktHandler    |1  |Dropping client 5 because of ping timeout 19 0 0
2017-12-09 13:22:54.738546|INFO    |PktHandler    |1  |Cleaning up connection because of 9 resends of COMMAND packet
2017-12-09 13:22:54.738733|INFO    |PktHandler    |1  |Dropping client 5 because of resend timeout
2017-12-09 14:26:59.090201|INFO    |VirtualServer |1  |servergroup 'Men of MaRiJuAnA'(id:27) was copied by 'Louis'(id:2) to 'MultiCompte'(id:28)
2017-12-09 14:28:42.076851|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:2031096038, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'MultiCompte'(id:28)
2017-12-09 14:28:51.912182|INFO    |VirtualServer |1  |client (id:21) was added to servergroup 'MultiCompte'(id:28) by client 'Louis'(id:2)
2017-12-09 15:15:04.834174|INFO    |VirtualServer |1  |servergroup 'MultiCompte'(id:28) was copied by 'Louis'(id:2) to 'Dentifrice'(id:29)
2017-12-09 15:15:07.133184|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) was deleted by 'Louis'(id:2) from servergroup 'Dentifrice'(id:29)
2017-12-09 15:16:57.351988|INFO    |VirtualServer |1  |client (id:22) was added to servergroup 'Dentifrice'(id:29) by client 'Louis'(id:2)
2017-12-09 15:26:14.685936|INFO    |VirtualServer |1  |permission 'b_client_ignore_antiflood'(id:181) with values (value:1, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Dentifrice'(id:29)
2017-12-09 16:36:48.016305|INFO    |VirtualServer |1  |servergroup 'Drogué'(id:14) was copied by 'Louis'(id:2) to 'Pikatchu'(id:30)
2017-12-09 16:36:52.700712|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) was deleted by 'Louis'(id:2) from servergroup 'Pikatchu'(id:30)
2017-12-09 16:37:01.132254|INFO    |VirtualServer |1  |client (id:23) was added to servergroup 'Pikatchu'(id:30) by client 'Louis'(id:2)
2017-12-09 16:39:16.587116|INFO    |PktHandler    |1  |Dropping client 4 because of ping timeout 19 0 0
2017-12-10 16:24:57.074097|INFO    |PktHandler    |1  |Dropping client 1 because of ping timeout 19 0 0
2017-12-11 18:31:21.448241|INFO    |PktHandler    |1  |Dropping client 5 because of ping timeout 19 0 0
2017-12-13 20:33:29.311434|INFO    |VirtualServer |1  |permission 'i_channel_needed_subscribe_power'(id:139) with values (value:0) was added by 'Louis'(id:2) to channel '[cspacer]₪ AFK ₪'(id:7)
2017-12-13 20:33:29.312467|INFO    |VirtualServer |1  |permission 'i_channel_needed_join_power'(id:137) with values (value:0) was added by 'Louis'(id:2) to channel '[cspacer]₪ AFK ₪'(id:7)
2017-12-13 20:33:29.314312|INFO    |VirtualServer |1  |permission 'i_channel_needed_description_view_power'(id:141) with values (value:0) was added by 'Louis'(id:2) to channel '[cspacer]₪ AFK ₪'(id:7)
2017-12-15 20:06:39.341925|INFO    |VirtualServer |1  |client (id:24) was added to servergroup 'Dentifrice'(id:29) by client 'Louis'(id:2)
2017-12-15 20:19:36.723918|INFO    |PktHandler    |1  |Cleaning up connection because of 3 resends of COMMAND packet
2017-12-15 20:19:36.724118|INFO    |PktHandler    |1  |Dropping client 2 because of resend timeout
2017-12-18 13:34:45.671511|INFO    |VirtualServer |1  |servergroup 'N'amour'(id:10) was deleted by 'Louis'(id:2)
2017-12-18 13:34:53.671499|INFO    |VirtualServer |1  |client (id:19) was removed from servergroup '--- Grade Fort Le Roux ---'(id:20) by client 'Louis'(id:2)
2017-12-18 13:49:17.967476|INFO    |VirtualServer |1  |servergroup 'Dentifrice'(id:29) was copied by 'Louis'(id:2) to 'Tigrounette'(id:31)
2017-12-18 13:49:26.575008|INFO    |VirtualServer |1  |client (id:29) was added to servergroup 'Tigrounette'(id:31) by client 'Louis'(id:2)
2017-12-18 13:50:15.003407|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:1628540377, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Tigrounette'(id:31)
2017-12-18 13:50:33.501527|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-591259900, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Tigrounette'(id:31)
2017-12-18 13:51:38.422919|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:1410250558, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Tigrounette'(id:31)
2017-12-18 13:52:29.634610|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:345428056, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Tigrounette'(id:31)
2017-12-18 13:52:36.745041|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:488143983, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Tigrounette'(id:31)
2017-12-18 13:52:42.822099|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:345428056, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Tigrounette'(id:31)
2017-12-18 13:52:48.697328|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:403127093, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Tigrounette'(id:31)
2017-12-18 13:52:52.112269|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-714116049, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Tigrounette'(id:31)
2017-12-18 13:52:59.657454|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:1410250558, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Tigrounette'(id:31)
2017-12-18 13:53:02.569361|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-591259900, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Tigrounette'(id:31)
2017-12-18 14:24:08.431293|INFO    |PktHandler    |1  |Cleaning up connection because of 6 resends of COMMAND packet
2017-12-18 14:24:08.431649|INFO    |PktHandler    |1  |Dropping client 3 because of resend timeout
2017-12-18 16:02:14.992255|INFO    |VirtualServer |1  |client (id:29) was added to servergroup '----- Grade Permission -----'(id:23) by client 'Louis'(id:2)
